cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date,staff_pick,spotlight,Category,Sub-Category
37,3035,Landry Inc,Synergistic cohesive adapter,29600.0,29600.0,successful,1572,GB,GBP,2021-06-19 05:00:00,2021-06-24 05:00:00,False,True,food,food trucks
2981,2069,Richards-Davis,Quality-focused mission-critical structure,90600.0,90600.0,failed,648,GB,GBP,2020-06-17 05:00:00,2021-05-22 05:00:00,False,False,theater,plays
1730,5469,"Davis, Cox and Fox",Compatible exuding Graphical User Interface,5200.0,5200.0,failed,21,GB,GBP,2021-03-28 05:00:00,2021-09-06 05:00:00,False,True,publishing,translations
3172,3903,Smith-Wallace,Monitored 24/7 time-frame,110300.0,110300.0,successful,2346,US,USD,2021-02-13 06:00:00,2021-09-15 05:00:00,False,False,theater,plays
32,4083,"Cordova, Shaw and Wang",Virtual secondary open architecture,5300.0,5300.0,successful,115,US,USD,2021-01-13 06:00:00,2021-08-26 05:00:00,False,False,theater,plays
2322,4003,Clark Inc,Down-sized mobile time-frame,9200.0,9200.0,successful,85,IT,EUR,2021-06-07 05:00:00,2021-09-06 05:00:00,False,False,technology,wearables
1095,3565,Young and Sons,Innovative disintermediate encryption,2400.0,2400.0,successful,144,US,USD,2020-11-28 06:00:00,2021-02-28 06:00:00,False,False,journalism,audio
1067,1640,Henson PLC,Universal contextually-based knowledgebase,56800.0,56800.0,successful,2443,US,USD,2021-07-24 05:00:00,2021-08-08 05:00:00,False,True,food,food trucks
2676,4769,Garcia Group,Persevering interactive matrix,191000.0,191000.0,canceled,595,US,USD,2020-11-07 06:00:00,2021-03-15 05:00:00,True,True,film & video,shorts
549,3398,"Adams, Walker and Wong",Seamless background framework,900.0,900.0,successful,64,US,USD,2020-03-24 05:00:00,2021-02-25 06:00:00,False,False,photography,photography books
302,1865,Hopkins-Browning,Balanced upward-trending productivity,2500.0,2500.0,successful,268,US,USD,2020-05-30 05:00:00,2021-06-13 05:00:00,False,False,technology,wearables
2758,5690,"Bell, Edwards and Andersen",Centralized clear-thinking solution,3200.0,3200.0,successful,195,DK,DKK,2020-10-30 05:00:00,2021-11-15 06:00:00,False,False,theater,plays
2450,3814,Morales Group,Optimized bi-directional extranet,183800.0,183800.0,failed,54,US,USD,2021-05-21 05:00:00,2022-01-07 06:00:00,False,False,film & video,animation
2310,2942,Lucero Group,Intuitive actuating benchmark,9800.0,9800.0,failed,120,US,USD,2020-07-14 05:00:00,2021-03-26 05:00:00,False,True,technology,wearables
2185,5095,"Smith, Brown and Davis",Devolved background project,193400.0,193400.0,failed,579,DK,DKK,2021-12-27 06:00:00,2022-01-14 06:00:00,False,False,technology,web
1929,2878,Hunt Group,Reverse-engineered executive emulation,163800.0,163800.0,failed,2072,US,USD,2021-01-08 06:00:00,2021-04-13 05:00:00,False,True,film & video,documentary
1823,3697,Valdez Ltd,Team-oriented clear-thinking matrix,100.0,100.0,failed,0,US,USD,2020-06-17 05:00:00,2021-06-26 05:00:00,False,True,theater,plays
699,4744,Mccann-Le,Focused coherent methodology,153600.0,153600.0,failed,1796,US,USD,2021-02-01 06:00:00,2021-07-20 05:00:00,False,False,film & video,documentary
1926,2104,Johnson Inc,Reduced context-sensitive complexity,1300.0,1300.0,successful,186,AU,AUD,2020-06-01 05:00:00,2021-03-30 05:00:00,False,True,games,video games
2208,4883,Collins LLC,Decentralized 4thgeneration time-frame,25500.0,25500.0,successful,460,US,USD,2021-04-14 05:00:00,2021-12-07 06:00:00,False,False,film & video,drama
3136,4807,Smith-Miller,De-engineered cohesive moderator,7500.0,7500.0,failed,62,IT,EUR,2021-04-08 05:00:00,2021-05-19 05:00:00,False,False,music,rock
1623,1372,Jensen-Vargas,Ameliorated explicit parallelism,89900.0,89900.0,failed,347,US,USD,2020-08-27 05:00:00,2021-04-06 05:00:00,False,True,publishing,radio & podcasts
277,3666,"Robles, Bell and Gonzalez",Customizable background monitoring,18000.0,18000.0,successful,2528,US,USD,2021-08-10 05:00:00,2021-08-16 05:00:00,False,True,theater,plays
1522,2066,"Turner, Miller and Francis",Compatible well-modulated budgetary management,2100.0,2100.0,failed,19,US,USD,2020-12-26 06:00:00,2021-07-03 05:00:00,False,True,technology,web
2582,1834,Roberts Group,Up-sized radical pricing structure,172700.0,172700.0,successful,3657,US,USD,2021-01-06 06:00:00,2022-01-04 06:00:00,False,False,theater,plays
595,5853,White LLC,Robust zero-defect project,168500.0,168500.0,failed,1258,US,USD,2021-01-01 06:00:00,2022-01-22 06:00:00,False,False,theater,plays
1060,2219,"Best, Miller and Thomas",Re-engineered mobile task-force,7800.0,7800.0,successful,131,AU,AUD,2021-06-06 05:00:00,2021-07-21 05:00:00,False,False,film & video,drama
2551,4148,Smith-Mullins,User-centric intangible neural-net,147800.0,147800.0,failed,362,US,USD,2020-12-22 06:00:00,2021-12-21 06:00:00,False,False,theater,plays
975,4477,Williams-Walsh,Organized explicit core,9100.0,9100.0,successful,239,US,USD,2020-06-26 05:00:00,2021-02-13 06:00:00,False,True,games,video games
300,1786,"Harrison, Blackwell and Mendez",Synchronized 6thgeneration adapter,8300.0,8300.0,canceled,35,US,USD,2021-07-10 05:00:00,2021-11-02 05:00:00,False,False,film & video,television
1883,3455,"Sanchez, Bradley and Flores",Centralized motivating capacity,138700.0,138700.0,canceled,528,CH,CHF,2021-01-30 06:00:00,2021-10-19 05:00:00,False,True,music,rock
2973,5707,Cox LLC,Phased 24hour flexibility,8600.0,8600.0,failed,133,CA,CAD,2020-10-27 05:00:00,2021-06-27 05:00:00,False,True,theater,plays
1831,5470,Morales-Odonnell,Exclusive 5thgeneration structure,125400.0,125400.0,failed,846,US,USD,2020-09-03 05:00:00,2021-02-15 06:00:00,False,False,publishing,nonfiction
3019,3274,Ramirez LLC,Multi-tiered maximized orchestration,5900.0,5900.0,successful,78,US,USD,2021-04-05 05:00:00,2021-06-12 05:00:00,False,False,food,food trucks
1598,4613,Ramirez Group,Open-architected uniform instruction set,8800.0,8800.0,failed,10,US,USD,2020-12-12 06:00:00,2021-06-28 05:00:00,False,True,film & video,animation
1898,4465,Marsh-Coleman,Exclusive asymmetric analyzer,177700.0,177700.0,successful,1773,US,USD,2020-09-25 05:00:00,2021-03-23 05:00:00,False,True,music,rock
944,1652,"Frederick, Jenkins and Collins",Organic radical collaboration,800.0,800.0,successful,32,US,USD,2020-08-13 05:00:00,2021-05-22 05:00:00,False,False,theater,plays
2775,2100,Wilson Ltd,Function-based multi-state software,7600.0,7600.0,successful,369,US,USD,2021-04-01 05:00:00,2021-11-07 05:00:00,False,True,film & video,drama
2021,4321,"Cline, Peterson and Lowery",Innovative static budgetary management,50500.0,50500.0,failed,191,US,USD,2021-03-12 06:00:00,2021-10-24 05:00:00,False,False,film & video,shorts
1473,4168,"Underwood, James and Jones",Triple-buffered holistic ability,900.0,900.0,successful,89,US,USD,2020-08-02 05:00:00,2021-03-16 05:00:00,False,False,film & video,shorts
353,3733,Johnson-Contreras,Diverse scalable superstructure,96700.0,96700.0,failed,1979,US,USD,2020-06-15 05:00:00,2021-05-29 05:00:00,False,False,theater,plays
400,2594,"Greene, Lloyd and Sims",Balanced leadingedge data-warehouse,2100.0,2100.0,failed,63,US,USD,2021-05-01 05:00:00,2021-09-02 05:00:00,False,False,technology,wearables
930,3909,Smith-Sparks,Digitized bandwidth-monitored open architecture,8300.0,8300.0,successful,147,US,USD,2021-09-20 05:00:00,2021-09-27 05:00:00,False,True,theater,plays
1281,5179,Rosario-Smith,Enterprise-wide intermediate portal,189200.0,189200.0,failed,6080,CA,CAD,2021-05-16 05:00:00,2021-07-22 05:00:00,False,False,film & video,animation
726,2228,"Avila, Ford and Welch",Focused leadingedge matrix,9000.0,9000.0,failed,80,GB,GBP,2020-05-24 05:00:00,2021-05-26 05:00:00,False,False,music,indie rock
2177,6222,Gallegos Inc,Seamless logistical encryption,5100.0,5100.0,failed,9,US,USD,2020-04-29 05:00:00,2021-04-04 05:00:00,False,False,games,video games
1652,2354,"Morrow, Santiago and Soto",Stand-alone human-resource workforce,105000.0,105000.0,failed,1784,US,USD,2021-05-05 05:00:00,2021-05-26 05:00:00,False,True,publishing,fiction
65,1725,Berry-Richardson,Automated zero tolerance implementation,186700.0,186700.0,live,3640,CH,CHF,2020-05-28 05:00:00,2021-05-29 05:00:00,False,False,games,video games
911,2960,Cordova-Torres,Pre-emptive grid-enabled contingency,1600.0,1600.0,successful,126,CA,CAD,2021-01-25 06:00:00,2021-02-05 06:00:00,False,False,theater,plays
2082,2077,"Holt, Bernard and Johnson",Multi-lateral didactic encoding,115600.0,115600.0,successful,2218,GB,GBP,2021-01-04 06:00:00,2021-04-11 05:00:00,False,False,music,indie rock
458,5662,"Clark, Mccormick and Mendoza",Self-enabling didactic orchestration,89100.0,89100.0,failed,243,US,USD,2021-05-23 05:00:00,2021-06-25 05:00:00,False,True,film & video,drama
1085,3481,Garrison LLC,Profit-focused 24/7 data-warehouse,2600.0,2600.0,successful,202,IT,EUR,2021-01-28 06:00:00,2022-01-02 06:00:00,False,True,theater,plays
1451,2565,Shannon-Olson,Enhanced methodical middleware,9800.0,9800.0,successful,140,IT,EUR,2020-10-14 05:00:00,2021-05-30 05:00:00,False,False,publishing,fiction
1068,4436,Murillo-Mcfarland,Synchronized client-driven projection,84400.0,84400.0,successful,1052,DK,DKK,2020-10-10 05:00:00,2021-04-18 05:00:00,True,True,film & video,documentary
241,5072,"Young, Gilbert and Escobar",Networked didactic time-frame,151300.0,151300.0,failed,1296,US,USD,2020-10-11 05:00:00,2021-06-07 05:00:00,False,False,games,mobile games
2654,5200,"Thomas, Welch and Santana",Assimilated exuding toolset,9800.0,9800.0,failed,77,US,USD,2021-01-13 06:00:00,2021-05-05 05:00:00,False,True,food,food trucks
159,4502,Brown-Pena,Front-line client-server secured line,5300.0,5300.0,successful,247,US,USD,2020-03-08 06:00:00,2021-02-26 06:00:00,False,False,photography,photography books
1010,4945,"Holder, Caldwell and Vance",Polarized systemic Internet solution,178000.0,178000.0,failed,395,IT,EUR,2020-09-17 05:00:00,2021-05-25 05:00:00,False,False,games,mobile games
1807,3012,Harrison-Bridges,Profit-focused exuding moderator,77000.0,77000.0,failed,49,GB,GBP,2021-03-04 06:00:00,2021-09-21 05:00:00,False,False,music,indie rock
1135,6094,"Johnson, Murphy and Peterson",Cross-group high-level moderator,84900.0,84900.0,failed,180,US,USD,2021-01-28 06:00:00,2021-08-11 05:00:00,False,False,games,video games
1859,3815,Taylor Inc,Public-key 3rdgeneration system engine,2800.0,2800.0,successful,84,US,USD,2020-08-02 05:00:00,2021-05-24 05:00:00,False,False,music,rock
1265,4838,Deleon and Sons,Organized value-added access,184800.0,184800.0,failed,2690,US,USD,2021-01-11 06:00:00,2021-12-28 06:00:00,False,False,theater,plays
2648,3469,"Benjamin, Paul and Ferguson",Cloned global Graphical User Interface,4200.0,4200.0,successful,88,US,USD,2020-12-17 06:00:00,2021-08-09 05:00:00,False,True,theater,plays
141,4874,Hardin-Dixon,Focused solution-oriented matrix,1300.0,1300.0,successful,156,US,USD,2021-06-20 05:00:00,2022-01-31 06:00:00,False,False,film & video,drama
1944,1792,York-Pitts,Monitored discrete toolset,66100.0,66100.0,successful,2985,US,USD,2021-10-19 05:00:00,2022-02-23 06:00:00,False,False,theater,plays
3187,4356,Jarvis and Sons,Business-focused intermediate system engine,29500.0,29500.0,successful,762,US,USD,2021-05-21 05:00:00,2021-07-20 05:00:00,False,False,technology,wearables
1436,6196,Morrison-Henderson,De-engineered disintermediate encoding,100.0,100.0,canceled,1,CH,CHF,2021-06-18 05:00:00,2021-11-12 06:00:00,False,False,music,indie rock
1384,3578,Martin-James,Streamlined upward-trending analyzer,180100.0,180100.0,failed,2779,AU,AUD,2021-01-11 06:00:00,2021-03-30 05:00:00,False,True,technology,web
2446,4491,"Mercer, Solomon and Singleton",Distributed human-resource policy,9000.0,9000.0,failed,92,US,USD,2020-12-04 06:00:00,2021-05-27 05:00:00,False,False,theater,plays
2215,3054,"Dougherty, Austin and Mills",De-engineered 5thgeneration contingency,170600.0,170600.0,failed,1028,US,USD,2020-12-11 06:00:00,2021-05-26 05:00:00,False,False,music,rock
2704,1968,Ritter PLC,Multi-channeled upward-trending application,9500.0,9500.0,successful,554,CA,CAD,2020-12-25 06:00:00,2021-07-12 05:00:00,False,False,music,indie rock
2470,5869,Anderson Group,Organic maximized database,6300.0,6300.0,successful,135,DK,DKK,2020-05-09 05:00:00,2021-05-01 05:00:00,False,False,music,rock
1056,5858,Smith and Sons,Grass-roots 24/7 attitude,5200.0,5200.0,successful,122,US,USD,2020-04-01 05:00:00,2021-03-01 06:00:00,False,True,publishing,translations
1278,5203,Lam-Hamilton,Team-oriented global strategy,6000.0,6000.0,successful,221,US,USD,2021-06-14 05:00:00,2021-08-18 05:00:00,False,True,film & video,science fiction
2987,2577,Ho Ltd,Enhanced client-driven capacity,5800.0,5800.0,successful,126,US,USD,2020-08-03 05:00:00,2021-03-30 05:00:00,False,False,theater,plays
417,3216,"Brown, Estrada and Jensen",Exclusive systematic productivity,105300.0,105300.0,successful,1022,US,USD,2020-09-19 05:00:00,2021-05-22 05:00:00,False,False,theater,plays
670,2037,Hunt LLC,Re-engineered radical policy,20000.0,20000.0,successful,3177,US,USD,2021-06-21 05:00:00,2022-02-07 06:00:00,False,False,film & video,animation
1427,3867,Fowler-Smith,Down-sized logistical adapter,3000.0,3000.0,successful,198,CH,CHF,2021-03-03 06:00:00,2021-11-19 06:00:00,False,False,theater,plays
2918,5109,Blair Inc,Configurable bandwidth-monitored throughput,9900.0,9900.0,failed,26,CH,CHF,2021-02-05 06:00:00,2021-11-04 05:00:00,False,False,music,rock
306,1376,"Kelley, Stanton and Sanchez",Optional tangible pricing structure,3700.0,3700.0,successful,85,AU,AUD,2021-03-29 05:00:00,2021-09-29 05:00:00,False,False,film & video,documentary
1714,5260,Hernandez-Macdonald,Organic high-level implementation,168700.0,168700.0,failed,1790,US,USD,2020-04-27 05:00:00,2021-05-18 05:00:00,False,False,theater,plays
1354,2350,Joseph LLC,Decentralized logistical collaboration,94900.0,94900.0,successful,3596,US,USD,2021-01-20 06:00:00,2021-05-11 05:00:00,False,False,theater,plays
810,2269,Webb-Smith,Advanced content-based installation,9300.0,9300.0,failed,37,US,USD,2021-09-04 05:00:00,2021-11-29 06:00:00,False,True,music,electric music
304,3650,Johns PLC,Distributed high-level open architecture,6800.0,6800.0,successful,244,US,USD,2020-11-01 05:00:00,2021-06-12 05:00:00,False,False,music,rock
752,3934,Hardin-Foley,Synergized zero tolerance help-desk,72400.0,72400.0,successful,5180,US,USD,2020-06-21 05:00:00,2021-05-21 05:00:00,False,False,theater,plays
2254,4048,"Fischer, Fowler and Arnold",Extended multi-tasking definition,20100.0,20100.0,successful,589,IT,EUR,2021-06-08 05:00:00,2022-01-21 06:00:00,False,False,film & video,animation
1654,4266,Martinez-Juarez,Realigned uniform knowledge user,31200.0,31200.0,successful,2725,US,USD,2021-06-07 05:00:00,2021-10-31 05:00:00,False,True,music,rock
2729,3863,Wilson and Sons,Monitored grid-enabled model,3500.0,3500.0,failed,35,IT,EUR,2021-05-16 05:00:00,2021-10-11 05:00:00,False,False,film & video,shorts
913,4922,Clements Group,Assimilated actuating policy,9000.0,9000.0,canceled,94,US,USD,2021-02-10 06:00:00,2021-04-08 05:00:00,False,True,music,rock
1388,4517,Valenzuela-Cook,Total incremental productivity,6700.0,6700.0,successful,300,US,USD,2021-01-04 06:00:00,2021-10-04 05:00:00,False,False,journalism,audio
76,3259,"Parker, Haley and Foster",Adaptive local task-force,2700.0,2700.0,successful,144,US,USD,2020-06-25 05:00:00,2021-05-27 05:00:00,False,True,food,food trucks
1172,3123,Fuentes LLC,Universal zero-defect concept,83300.0,83300.0,failed,558,US,USD,2021-04-09 05:00:00,2021-11-29 06:00:00,False,True,theater,plays
2579,3870,Moran and Sons,Object-based bottom-line superstructure,9700.0,9700.0,failed,64,US,USD,2021-05-10 05:00:00,2021-06-30 05:00:00,False,False,theater,plays
2371,2996,Stevens Inc,Adaptive 24hour projection,8200.0,8200.0,canceled,37,US,USD,2021-10-08 05:00:00,2021-11-27 06:00:00,False,False,music,jazz
359,2993,Martinez-Johnson,Sharable radical toolset,96500.0,96500.0,failed,245,US,USD,2021-04-29 05:00:00,2021-12-14 06:00:00,False,False,film & video,science fiction
1423,4556,Franklin Inc,Focused multimedia knowledgebase,6200.0,6200.0,successful,87,US,USD,2020-05-01 05:00:00,2021-04-13 05:00:00,False,False,music,jazz
2239,2326,Perez PLC,Seamless 6thgeneration extranet,43800.0,43800.0,successful,3116,US,USD,2020-06-28 05:00:00,2021-06-05 05:00:00,False,False,theater,plays
1835,4109,"Sanchez, Cross and Savage",Sharable mobile knowledgebase,6000.0,6000.0,failed,71,US,USD,2021-02-15 06:00:00,2021-05-05 05:00:00,False,False,technology,web
2097,5739,Pineda Ltd,Cross-group global system engine,8700.0,8700.0,failed,42,US,USD,2020-08-11 05:00:00,2021-10-08 05:00:00,False,True,games,video games
1165,5887,Powell and Sons,Centralized clear-thinking conglomeration,18900.0,18900.0,successful,909,US,USD,2020-10-17 05:00:00,2021-07-31 05:00:00,False,False,film & video,documentary
1368,1651,Nunez-Richards,De-engineered cohesive system engine,86400.0,86400.0,successful,1613,US,USD,2020-10-12 05:00:00,2021-10-21 05:00:00,False,False,technology,web
2331,1628,Pugh LLC,Reactive analyzing function,8900.0,8900.0,successful,136,US,USD,2020-08-15 05:00:00,2021-07-04 05:00:00,False,False,publishing,translations
3145,2642,Rowe-Wong,Robust hybrid budgetary management,700.0,700.0,successful,130,US,USD,2021-07-16 05:00:00,2021-12-17 06:00:00,False,False,music,rock
2313,6020,Williams-Santos,Open-source analyzing monitoring,9400.0,9400.0,failed,156,CA,CAD,2021-01-15 06:00:00,2021-04-08 05:00:00,False,True,food,food trucks
251,4747,Weber Inc,Up-sized discrete firmware,157600.0,157600.0,failed,1368,GB,GBP,2021-01-13 06:00:00,2021-11-02 05:00:00,False,False,theater,plays
1956,5534,"Avery, Brown and Parker",Exclusive intangible extranet,7900.0,7900.0,failed,102,US,USD,2020-08-11 05:00:00,2021-06-25 05:00:00,False,False,film & video,documentary
1575,4790,Cox Group,Synergized analyzing process improvement,7100.0,7100.0,failed,86,AU,AUD,2021-01-20 06:00:00,2021-04-29 05:00:00,False,False,publishing,radio & podcasts
1917,4632,Jensen LLC,Realigned dedicated system engine,600.0,600.0,successful,102,US,USD,2020-10-27 05:00:00,2021-09-11 05:00:00,False,False,games,video games
2447,1952,Brown Inc,Object-based bandwidth-monitored concept,156800.0,156800.0,failed,253,US,USD,2021-09-19 05:00:00,2021-12-04 06:00:00,False,False,theater,plays
1813,4388,Hale-Hayes,Ameliorated client-driven open system,121600.0,121600.0,successful,4006,US,USD,2021-01-05 06:00:00,2021-11-27 06:00:00,False,False,film & video,animation
367,5529,Mcbride PLC,Upgradable leadingedge Local Area Network,157300.0,157300.0,failed,157,US,USD,2020-10-18 05:00:00,2021-02-25 06:00:00,False,True,theater,plays
1803,1316,Harris-Jennings,Customizable intermediate data-warehouse,70300.0,70300.0,successful,1629,US,USD,2021-05-01 05:00:00,2021-09-16 05:00:00,False,True,theater,plays
284,1670,Becker-Scott,Managed optimizing archive,7900.0,7900.0,failed,183,US,USD,2021-12-23 06:00:00,2021-12-26 06:00:00,False,True,film & video,drama
2603,4909,"Todd, Freeman and Henry",Diverse systematic projection,73800.0,73800.0,successful,2188,US,USD,2020-10-17 05:00:00,2021-06-01 05:00:00,False,False,theater,plays
653,3401,"Martinez, Garza and Young",Up-sized web-enabled info-mediaries,108500.0,108500.0,successful,2409,IT,EUR,2021-01-06 06:00:00,2021-10-27 05:00:00,False,False,music,rock
1131,4619,Smith-Ramos,Persevering optimizing Graphical User Interface,140300.0,140300.0,failed,82,DK,DKK,2020-09-20 05:00:00,2021-06-27 05:00:00,False,False,film & video,documentary
349,4722,Brown-George,Cross-platform tertiary array,100.0,100.0,failed,1,GB,GBP,2021-04-20 05:00:00,2021-06-30 05:00:00,False,False,food,food trucks
2509,2188,Waters and Sons,Inverse neutral structure,6300.0,6300.0,successful,194,US,USD,2021-08-12 05:00:00,2022-01-16 06:00:00,True,False,technology,wearables
3139,5497,Brown Ltd,Quality-focused system-worthy support,71100.0,71100.0,successful,1140,US,USD,2020-11-08 06:00:00,2021-05-21 05:00:00,False,False,theater,plays
480,5711,"Christian, Yates and Greer",Vision-oriented 5thgeneration array,5300.0,5300.0,successful,102,US,USD,2021-02-16 06:00:00,2021-11-04 05:00:00,False,False,theater,plays
1205,4076,"Cole, Hernandez and Rodriguez",Cross-platform logistical circuit,88700.0,88700.0,successful,2857,US,USD,2021-03-27 05:00:00,2021-10-01 05:00:00,False,False,theater,plays
291,1847,"Ortiz, Valenzuela and Collins",Profound solution-oriented matrix,3300.0,3300.0,successful,107,US,USD,2021-01-04 06:00:00,2021-07-28 05:00:00,False,False,publishing,nonfiction
1758,2816,Valencia PLC,Extended asynchronous initiative,3400.0,3400.0,successful,160,GB,GBP,2021-05-13 05:00:00,2021-08-21 05:00:00,False,False,music,rock
766,5019,"Gordon, Mendez and Johnson",Fundamental needs-based frame,137600.0,137600.0,successful,2230,US,USD,2020-08-29 05:00:00,2021-08-05 05:00:00,False,False,food,food trucks
569,4869,Johnson Group,Compatible full-range leverage,3900.0,3900.0,successful,316,US,USD,2021-02-28 06:00:00,2021-05-08 05:00:00,False,True,music,jazz
50,3613,Rose-Fuller,Upgradable holistic system engine,10000.0,10000.0,successful,117,US,USD,2021-09-28 05:00:00,2021-10-04 05:00:00,False,False,film & video,science fiction
1875,3069,"Hughes, Mendez and Patterson",Stand-alone multi-state data-warehouse,42800.0,42800.0,successful,6406,US,USD,2021-09-30 05:00:00,2022-02-01 06:00:00,False,False,theater,plays
3040,2601,"Brady, Cortez and Rodriguez",Multi-lateral maximized core,8200.0,8200.0,canceled,15,US,USD,2021-03-05 06:00:00,2021-07-02 05:00:00,False,False,theater,plays
179,2133,"Wang, Nguyen and Horton",Innovative holistic hub,6200.0,6200.0,successful,192,US,USD,2021-09-10 05:00:00,2021-11-05 05:00:00,False,False,music,electric music
114,3164,"Santos, Williams and Brown",Reverse-engineered 24/7 methodology,1100.0,1100.0,successful,26,CA,CAD,2020-08-21 05:00:00,2021-08-03 05:00:00,False,False,theater,plays
260,3897,Barnett and Sons,Business-focused dynamic info-mediaries,26500.0,26500.0,successful,723,US,USD,2021-04-06 05:00:00,2021-12-17 06:00:00,False,False,theater,plays
1810,5663,Petersen-Rodriguez,Digitized clear-thinking installation,8500.0,8500.0,successful,170,IT,EUR,2021-06-28 05:00:00,2021-11-20 06:00:00,False,False,theater,plays
68,3879,Burnett-Mora,Quality-focused 24/7 superstructure,6400.0,6400.0,successful,238,GB,GBP,2020-09-06 05:00:00,2021-08-01 05:00:00,False,True,music,indie rock
1148,5900,King LLC,Multi-channeled local intranet,1400.0,1400.0,successful,55,US,USD,2021-01-18 06:00:00,2021-12-31 06:00:00,False,False,theater,plays
2489,2272,Miller Ltd,Open-architected mobile emulation,198600.0,198600.0,failed,1198,US,USD,2020-11-10 06:00:00,2021-10-30 05:00:00,False,False,publishing,nonfiction
1586,5436,Case LLC,Ameliorated foreground methodology,195900.0,195900.0,failed,648,US,USD,2020-02-28 06:00:00,2021-03-01 06:00:00,True,True,theater,plays
2339,3676,"Swanson, Wilson and Baker",Synergized well-modulated project,4300.0,4300.0,successful,128,AU,AUD,2021-02-25 06:00:00,2021-05-07 05:00:00,False,False,photography,photography books
1687,4676,"Dean, Fox and Phillips",Extended context-sensitive forecast,25600.0,25600.0,successful,2144,US,USD,2021-12-03 06:00:00,2021-12-31 06:00:00,False,False,theater,plays
1260,1563,Smith-Smith,Total leadingedge neural-net,189000.0,189000.0,failed,64,US,USD,2021-03-10 06:00:00,2021-05-26 05:00:00,False,False,music,indie rock
2240,4349,"Smith, Scott and Rodriguez",Organic actuating protocol,94300.0,94300.0,successful,2693,GB,GBP,2020-04-24 05:00:00,2021-02-24 06:00:00,False,False,theater,plays
1762,1658,"White, Robertson and Roberts",Down-sized national software,5100.0,5100.0,successful,432,US,USD,2020-05-09 05:00:00,2021-05-22 05:00:00,False,False,photography,photography books
331,2552,Martinez Inc,Organic upward-trending Graphical User Interface,7500.0,7500.0,failed,62,US,USD,2020-07-05 05:00:00,2021-06-08 05:00:00,False,False,theater,plays
1330,4847,"Tucker, Mccoy and Marquez",Synergistic tertiary budgetary management,6400.0,6400.0,successful,189,US,USD,2020-11-03 06:00:00,2021-06-03 05:00:00,False,True,theater,plays
427,1553,"Martin, Lee and Armstrong",Open-architected incremental ability,1600.0,1600.0,successful,154,GB,GBP,2020-11-18 06:00:00,2021-08-05 05:00:00,True,False,food,food trucks
2929,2632,"Dunn, Moreno and Green",Intuitive object-oriented task-force,1900.0,1900.0,successful,96,US,USD,2021-02-23 06:00:00,2021-02-28 06:00:00,False,False,music,indie rock
2940,1908,"Jackson, Martinez and Ray",Multi-tiered executive toolset,85900.0,85900.0,failed,750,US,USD,2021-04-05 05:00:00,2022-01-19 06:00:00,False,True,theater,plays
2047,5801,Patterson-Johnson,Grass-roots directional workforce,9500.0,9500.0,canceled,87,US,USD,2021-08-30 05:00:00,2021-12-01 06:00:00,False,True,theater,plays
536,1935,Carlson-Hernandez,Quality-focused real-time solution,59200.0,59200.0,successful,3063,US,USD,2021-08-21 05:00:00,2022-01-26 06:00:00,False,False,theater,plays
238,2609,Parker PLC,Reduced interactive matrix,72100.0,72100.0,live,278,US,USD,2021-01-05 06:00:00,2021-07-21 05:00:00,False,False,theater,plays
30,2740,Yu and Sons,Adaptive context-sensitive architecture,6700.0,6700.0,failed,105,US,USD,2021-09-28 05:00:00,2021-12-17 06:00:00,False,False,film & video,animation
1151,1907,"Taylor, Johnson and Hernandez",Polarized incremental portal,118200.0,118200.0,canceled,1658,US,USD,2021-08-29 05:00:00,2021-09-24 05:00:00,False,False,film & video,television
1484,1831,Mack Ltd,Reactive regional access,139000.0,139000.0,successful,2266,US,USD,2021-01-14 06:00:00,2021-02-16 06:00:00,False,False,film & video,television
1941,5177,Lamb-Sanders,Stand-alone reciprocal frame,197700.0,197700.0,failed,2604,DK,DKK,2021-04-30 05:00:00,2021-12-26 06:00:00,False,True,film & video,animation
546,6179,Williams-Ramirez,Open-architected 24/7 throughput,8500.0,8500.0,failed,65,US,USD,2021-01-14 06:00:00,2021-11-04 05:00:00,False,False,theater,plays
221,2917,Weaver Ltd,Monitored 24/7 approach,81600.0,81600.0,failed,94,US,USD,2020-04-12 05:00:00,2021-01-14 06:00:00,False,True,theater,plays
2882,1486,Barnes-Williams,Upgradable explicit forecast,8600.0,8600.0,live,45,US,USD,2021-03-02 06:00:00,2021-12-02 06:00:00,False,True,film & video,drama
2938,3735,"Richardson, Woodward and Hansen",Pre-emptive context-sensitive support,119800.0,119800.0,failed,257,US,USD,2020-11-08 06:00:00,2021-07-24 05:00:00,False,False,theater,plays
785,3838,"Hunt, Barker and Baker",Business-focused leadingedge instruction set,9400.0,9400.0,successful,194,CH,CHF,2021-05-08 05:00:00,2021-09-15 05:00:00,False,False,theater,plays
2785,2430,"Ramos, Moreno and Lewis",Extended multi-state knowledge user,9200.0,9200.0,successful,129,CA,CAD,2021-02-13 06:00:00,2021-10-21 05:00:00,False,False,technology,wearables
876,2480,Harris Inc,Future-proofed modular groupware,14900.0,14900.0,successful,375,US,USD,2020-06-05 05:00:00,2021-04-22 05:00:00,False,False,theater,plays
932,3431,Peters-Nelson,Distributed real-time algorithm,169400.0,169400.0,failed,2928,CA,CAD,2021-03-15 05:00:00,2021-10-01 05:00:00,False,False,theater,plays
